id,A,B,C,D,E,F,G,H,I,J,K,L,Categoria
6867,5,5,5,6,3,6,5,4,6,6,6,1,5,Pública
6869,5,NA,5,5,2,NA,4,3,5,3,4,4,4,Pública
6870,6,6,5,4,5,6,6,6,5,6,6,6,6,Pública
6871,6,4,6,5,5,6,5,6,6,6,6,5,5,Pública
6872,5,5,6,6,5,6,5,5,6,6,4,5,3,Pública
6873,5,NA,6,6,2,5,5,6,6,6,5,5,6,Pública
6875,5,5,NA,6,6,6,6,6,6,6,6,6,6,Pública
6876,6,4,4,6,6,6,6,6,6,6,6,6,6,Pública
6877,6,6,6,6,6,6,6,6,6,6,6,6,6,Pública
6878,4,2,3,6,3,6,4,6,6,5,6,6,6,Pública
6880,4,4,6,6,6,6,6,6,6,5,6,4,3,Pública
6882,5,6,5,5,6,6,5,5,6,6,6,6,6,Pública
6883,5,5,6,6,5,5,6,6,6,5,5,6,6,Pública
6884,4,NA,6,6,4,5,5,5,6,6,5,6,6,Pública
6885,6,NA,6,6,6,6,6,5,6,6,6,5,4,Pública
6886,4,5,5,6,5,5,6,6,6,6,5,5,5,Pública
6889,5,4,6,6,4,5,5,5,5,5,4,5,5,Pública
6890,2,NA,4,5,6,6,6,5,6,5,5,6,4,Pública
6891,6,6,6,6,6,6,6,6,6,6,6,6,6,Pública
6893,6,NA,6,6,6,6,5,6,6,6,6,6,5,Pública
6894,5,1,4,6,4,4,5,5,6,6,5,4,5,Pública
6895,5,4,6,5,3,4,5,3,5,4,3,4,2,Pública
6897,6,6,6,6,6,6,6,6,6,6,6,6,6,Pública
6898,5,1,4,3,6,6,5,6,4,6,6,6,5,Pública
6899,4,3,4,6,6,6,4,6,5,5,6,4,6,Pública
6900,5,1,4,6,6,3,4,3,6,5,3,6,2,Pública
6901,5,4,4,1,3,5,4,4,5,5,5,4,4,Pública
6902,5,4,4,6,5,6,5,6,5,6,5,5,5,Pública
6903,4,5,4,4,6,6,5,5,5,4,5,4,5,Pública
6904,5,3,2,2,4,3,2,5,1,4,5,5,5,Pública
6905,4,3,3,3,6,6,4,4,4,5,6,5,4,Pública
6906,3,3,6,6,6,6,4,5,3,5,6,5,6,Pública
6907,4,1,5,6,4,6,6,6,5,6,6,6,6,Pública
6908,4,NA,3,4,5,5,5,4,3,6,5,5,4,Pública
6909,5,1,4,6,4,6,5,6,3,5,4,5,5,Pública
6910,2,1,1,2,2,3,1,5,1,4,5,4,3,Pública
6911,2,1,3,2,3,2,1,2,2,5,6,5,5,Pública
6912,5,NA,1,5,5,6,4,5,2,5,6,4,4,Pública
6913,4,4,3,4,6,6,4,3,2,5,4,5,6,Pública
6914,4,4,5,3,6,6,5,6,3,6,6,6,6,Pública
6916,3,1,2,2,2,4,3,4,3,5,4,5,6,Pública
6917,5,5,4,5,5,5,5,5,5,5,4,5,5,Pública
6918,3,1,4,2,4,6,4,6,5,6,6,5,5,Pública
6919,5,NA,5,5,6,6,4,5,4,5,6,6,5,Pública
6920,5,1,4,6,6,6,2,4,5,6,2,6,2,Pública
6921,3,1,2,5,2,5,5,4,5,5,5,5,4,Pública
6922,4,2,3,2,4,5,6,6,3,6,6,6,6,Pública
6923,5,1,4,2,4,5,2,6,3,6,5,3,6,Pública
6924,5,5,6,5,6,6,6,6,5,6,6,6,5,Pública
6925,5,NA,4,4,5,5,2,6,3,6,4,6,5,Pública
6926,3,NA,5,4,5,4,5,4,3,5,5,4,4,Pública
6927,3,1,5,4,4,2,5,5,3,4,4,5,4,Pública
6928,6,5,5,5,6,6,5,5,5,6,5,5,5,Pública
6929,6,6,6,6,6,6,6,6,6,6,6,6,6,Pública
6930,2,1,3,4,3,5,1,5,3,4,5,4,6,Pública
6931,5,5,6,4,4,6,5,5,5,6,5,5,6,Pública
6932,4,4,5,6,4,4,2,5,4,6,6,5,6,Pública
6933,4,5,4,1,6,6,6,5,3,6,6,5,5,Pública
6934,4,1,2,2,3,4,2,5,3,5,5,5,5,Pública
6935,1,1,2,1,4,6,4,5,3,5,6,5,5,Pública
6936,4,1,3,3,3,2,4,5,5,4,2,5,6,Pública
6937,4,5,5,5,6,6,4,5,4,4,5,6,4,Pública
6938,2,2,2,1,2,4,2,4,2,4,4,5,5,Pública
6939,5,4,4,5,6,6,4,6,4,5,5,6,6,Pública
6940,3,1,1,1,2,3,5,3,3,5,4,4,6,Pública
6941,5,NA,4,5,6,6,3,4,3,5,4,5,6,Pública
6942,3,1,2,3,1,2,4,4,2,5,6,4,4,Pública
6943,4,4,5,3,4,5,4,6,2,5,5,5,3,Pública
6944,4,4,4,4,4,4,4,4,4,4,4,4,3,Pública
6945,5,4,4,4,6,6,4,5,5,5,5,5,6,Pública
6946,2,NA,6,5,6,1,4,3,5,4,2,6,3,Pública
6947,5,3,4,4,5,5,4,5,4,4,5,4,5,Pública
6948,6,NA,6,6,NA,5,5,6,5,6,5,6,5,Pública
6949,6,6,6,6,6,6,6,6,4,3,6,6,2,Pública
6950,6,1,6,6,4,6,5,6,6,6,5,6,4,Pública
6951,3,3,3,3,2,3,3,3,3,4,5,3,4,Pública
6952,5,NA,5,5,4,5,5,5,5,5,5,5,5,Pública
6953,6,1,5,6,5,5,6,6,5,6,6,3,5,Pública
6955,6,6,5,5,2,6,6,5,6,6,6,6,6,Pública
6956,5,NA,6,6,5,6,6,6,6,6,6,6,4,Pública
6957,5,5,6,5,5,6,5,6,6,6,6,5,6,Pública
6958,6,4,3,5,6,5,4,4,6,6,6,4,4,Pública
6959,4,NA,4,4,3,3,5,4,5,5,4,5,5,Pública
6960,5,NA,6,6,6,6,5,6,6,6,6,6,6,Pública
6961,6,6,6,6,4,6,6,6,6,6,6,6,6,Pública
6962,2,1,2,2,4,1,3,1,1,2,3,1,3,Pública
6963,6,5,6,5,5,5,6,5,6,6,6,6,6,Pública
6964,6,6,6,6,3,6,5,5,6,5,5,6,3,Pública
6965,5,NA,6,5,5,6,6,5,5,6,6,6,5,Pública
6966,6,1,6,6,6,6,6,6,5,6,6,6,6,Pública
6967,3,NA,2,6,2,6,2,1,6,2,2,3,1,Pública
6968,4,5,4,5,6,6,4,5,6,5,5,4,4,Pública
6969,2,4,4,5,1,4,4,4,5,5,4,3,3,Pública
6970,5,5,5,5,5,5,5,5,5,6,5,5,6,Pública
6971,2,NA,6,4,5,4,4,4,5,5,5,4,5,Pública
6972,4,NA,NA,5,4,4,4,5,4,5,5,5,5,Pública
6973,4,4,5,4,5,5,2,5,5,5,4,4,5,Pública
6974,4,4,5,5,3,4,4,5,4,5,6,6,5,Pública
6975,6,NA,6,6,6,6,4,6,6,6,6,6,6,Pública
6976,6,2,6,3,6,6,6,5,6,4,4,6,6,Pública
6977,5,NA,NA,5,4,6,4,6,6,5,4,6,6,Pública
6978,4,3,4,6,5,6,5,5,6,6,6,3,5,Pública
6979,5,5,5,5,4,5,5,5,6,6,6,5,6,Pública
6980,6,1,6,6,6,6,6,6,5,5,3,4,5,Pública
6981,5,5,5,5,5,5,5,5,5,5,5,5,5,Pública
6982,6,6,6,6,6,6,6,6,6,6,6,6,6,Pública
6983,6,6,6,6,6,6,6,6,6,6,6,6,6,Pública
6984,6,6,6,6,6,6,6,6,6,6,6,6,6,Pública
6985,6,6,6,4,6,6,5,6,5,6,5,6,5,Pública
6986,5,3,4,4,4,3,3,3,4,4,4,4,4,Pública
6987,6,6,6,6,6,6,4,6,6,6,6,6,4,Pública
6988,6,3,5,NA,5,3,4,6,4,5,4,5,5,Pública
6989,6,6,6,5,6,6,6,6,6,6,6,6,6,Pública
6990,5,5,6,6,6,6,6,6,6,6,6,6,6,Pública
6991,5,1,6,6,3,5,6,5,6,6,6,6,6,Pública
6992,5,4,5,6,6,6,6,5,6,6,5,6,5,Pública
6993,5,5,3,4,3,4,3,3,2,4,5,4,4,Pública
6994,5,5,4,6,6,5,5,6,4,6,5,6,5,Pública
6995,6,NA,6,4,5,6,4,6,6,6,5,6,5,Pública
6996,1,6,1,3,2,3,2,3,3,2,3,2,2,Pública
6997,6,6,6,6,6,6,6,6,6,6,6,6,6,Pública
6998,6,6,6,6,6,6,6,6,6,6,6,6,6,Pública
6999,6,6,6,6,6,6,4,6,6,6,6,6,5,Pública
7000,5,4,2,3,5,3,2,5,5,2,4,2,2,Pública
7001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pública
7003,6,6,6,5,6,6,2,6,6,6,6,6,NA,Pública
7004,5,5,5,5,5,6,6,6,6,6,5,5,6,Pública
7005,6,4,5,5,5,6,5,5,5,6,5,5,5,Pública
7006,6,6,6,6,6,6,6,6,6,6,6,6,6,Pública
7007,4,1,6,6,4,4,5,1,6,6,6,5,3,Pública
7008,4,4,4,4,4,4,4,4,4,4,4,4,4,Pública
7009,4,3,5,4,5,5,4,3,4,4,5,3,4,Pública
7010,4,5,5,4,6,3,3,4,4,3,3,2,NA,Pública
7011,4,1,6,6,6,5,6,3,6,5,4,6,3,Pública
7012,1,NA,3,1,1,3,3,3,3,2,3,4,4,Pública
7013,5,4,6,6,4,6,4,4,5,6,4,5,5,Pública
7014,4,4,5,3,4,6,4,5,5,5,5,5,5,Pública
7015,6,6,6,6,6,6,6,6,6,6,6,6,6,Pública
7016,5,NA,5,6,6,6,6,6,5,6,6,6,6,Pública
7017,5,4,5,4,3,4,4,4,6,5,5,4,4,Pública
7018,4,5,6,5,6,6,4,4,6,6,6,6,6,Pública
7019,3,3,1,4,4,4,2,3,4,4,4,4,NA,Pública
7020,4,5,6,5,5,6,5,6,6,6,6,5,5,Pública
7021,5,5,6,6,5,5,5,6,5,6,5,5,5,Pública
7022,6,2,5,6,4,6,5,6,6,6,6,6,4,Pública
7023,6,6,NA,5,5,6,5,5,5,5,6,6,5,Pública
7024,3,NA,6,6,6,6,3,5,6,6,4,6,6,Pública
7025,5,5,6,5,4,5,6,5,6,6,5,6,5,Pública
7026,5,1,6,5,1,6,5,5,6,6,5,6,5,Pública
7027,4,4,6,6,5,5,5,5,5,6,5,6,5,Pública
7029,5,NA,NA,5,5,6,4,4,6,6,4,6,3,Pública
7030,5,6,4,3,4,5,4,5,5,4,4,5,5,Pública
7031,6,5,6,6,6,6,5,6,6,6,6,6,5,Pública
7032,4,NA,5,4,4,5,5,6,6,6,5,5,5,Pública
7033,5,3,5,5,4,5,5,5,5,6,5,5,5,Pública
7034,5,NA,4,6,6,6,6,6,4,6,6,6,6,Pública
7035,4,1,NA,1,6,2,5,6,3,6,4,6,1,Pública
7036,4,6,NA,5,6,6,6,6,4,6,6,6,5,Pública
7037,5,1,6,4,6,6,6,6,4,6,6,6,6,Pública
7038,6,NA,2,6,6,6,6,6,2,5,5,5,6,Pública
7039,2,NA,4,3,1,3,3,3,4,3,2,4,2,Pública
7040,5,NA,3,2,6,6,4,6,3,5,6,5,4,Pública
7041,5,2,5,4,6,5,4,5,4,6,6,5,6,Pública
7042,4,2,5,3,6,6,5,6,5,5,6,5,6,Pública
7043,5,NA,5,2,5,5,3,5,5,5,5,5,6,Pública
7044,5,4,6,5,6,6,5,6,4,6,6,6,4,Pública
7045,2,2,4,3,3,4,3,5,4,4,4,4,4,Pública
7046,5,4,6,4,6,5,6,6,5,6,6,6,6,Pública
7047,6,6,6,4,6,6,4,6,4,6,6,6,6,Pública
7048,6,6,4,2,6,6,6,6,3,6,6,6,6,Pública
7049,5,4,5,4,1,6,4,4,4,5,5,5,5,Pública
7050,2,5,6,3,1,4,2,1,3,6,3,2,1,Pública
7051,5,3,3,3,6,6,5,5,4,6,6,6,5,Pública
7052,5,5,5,4,4,5,3,4,4,4,4,4,4,Pública
7053,5,4,6,1,4,6,5,6,1,6,6,6,4,Pública
7054,4,NA,2,NA,NA,6,5,6,3,6,6,6,6,Pública
7055,6,NA,6,2,6,6,5,6,5,6,6,6,5,Pública
7056,3,3,3,3,3,3,3,3,3,3,3,3,3,Pública
7057,6,NA,6,5,6,6,6,6,5,6,6,6,6,Pública
7058,3,2,3,2,6,6,3,2,4,5,3,5,6,Pública
7059,6,NA,6,5,5,6,5,6,5,6,6,6,5,Pública
7060,5,4,6,3,6,6,6,6,3,6,6,6,6,Pública
7061,5,NA,NA,3,5,6,5,6,4,6,6,5,5,Pública
7062,5,4,6,3,3,6,4,5,3,5,6,4,4,Pública
7063,4,NA,4,1,2,6,4,6,2,6,4,4,4,Pública
7064,5,5,6,1,6,6,5,5,4,6,6,5,4,Pública
7065,5,1,6,3,3,6,5,4,6,2,6,6,5,Pública
7066,4,1,3,3,6,5,6,6,3,6,6,5,6,Pública
7067,5,NA,5,3,1,6,4,5,1,5,6,2,4,Pública
7068,1,1,3,1,1,5,3,3,1,5,5,5,5,Pública
7069,6,NA,6,4,6,6,5,6,5,6,6,6,5,Pública
7070,5,5,6,6,6,6,6,6,6,6,6,6,6,Pública
7071,3,2,5,1,3,6,3,4,2,6,6,6,6,Pública
7072,4,NA,6,3,3,6,4,5,4,6,6,6,5,Pública
7073,5,2,6,4,6,6,6,6,5,6,6,5,6,Pública
7074,5,NA,5,2,6,5,5,5,1,6,6,6,6,Pública
7075,2,2,4,1,5,5,6,5,1,6,6,6,6,Pública
7076,6,4,6,3,6,6,5,6,4,6,6,6,6,Pública
7077,5,NA,5,3,5,5,4,4,3,4,5,5,4,Pública
7078,4,NA,NA,NA,2,4,3,4,4,4,6,5,5,Pública
7079,5,5,5,5,4,4,5,5,5,5,5,5,5,Pública
7080,5,6,4,6,6,6,4,6,5,6,6,6,3,Pública
7081,4,5,4,4,5,6,4,6,4,5,5,5,4,Pública
7082,5,6,5,4,5,6,5,5,5,6,6,5,5,Pública
7083,6,4,4,6,5,6,NA,6,5,4,6,6,4,Pública
7084,6,5,5,4,6,6,5,6,6,6,5,6,6,Pública
7085,5,NA,6,1,NA,5,2,5,5,4,4,5,4,Pública
7086,4,4,5,5,4,5,5,5,5,5,6,6,5,Pública
7088,5,5,4,5,4,5,5,5,5,5,5,5,5,Pública
7089,4,4,2,4,6,6,6,6,4,5,5,6,6,Pública
7090,4,NA,4,5,4,6,5,6,5,5,6,6,5,Pública
7091,5,4,3,3,5,5,4,6,5,5,5,5,5,Pública
7092,6,6,6,3,6,6,6,6,3,6,6,6,6,Pública
7093,5,NA,5,5,NA,5,6,4,5,5,5,5,4,Pública
7094,5,5,5,5,5,5,5,5,5,6,6,6,5,Pública
7095,4,6,5,4,5,5,4,5,4,5,5,5,5,Pública
7096,5,1,5,5,6,5,5,6,6,6,6,5,5,Pública
7097,3,4,4,3,4,5,NA,5,4,5,6,4,5,Pública
7098,5,5,5,3,5,5,5,5,5,5,4,5,5,Pública
7099,5,4,6,4,4,6,3,6,4,6,6,5,5,Pública
7100,5,5,5,4,5,6,5,6,4,5,6,6,5,Pública
7101,2,4,2,1,4,4,4,5,4,4,5,3,4,Pública
7102,4,NA,5,4,5,5,5,6,6,6,6,6,5,Pública
7103,2,6,NA,5,5,5,2,5,3,4,6,6,5,Pública
7104,5,1,4,4,2,5,3,4,6,6,5,6,4,Pública
7105,5,NA,3,6,6,6,5,6,5,6,6,5,5,Pública
7106,6,5,6,6,6,6,6,6,6,6,6,6,6,Pública
7107,6,1,5,6,6,6,5,6,5,6,6,6,6,Pública
7108,5,5,5,5,6,6,5,6,5,6,5,6,5,Pública
7109,6,2,6,6,6,5,5,5,6,6,6,6,6,Pública
7110,6,5,6,6,6,6,6,6,6,6,6,6,6,Pública
7111,6,1,5,4,6,6,4,6,5,5,5,5,6,Pública
7112,5,6,6,5,6,6,5,6,5,6,6,6,5,Pública
7113,4,NA,4,5,4,5,5,5,5,5,4,5,5,Pública
7114,4,1,5,5,2,5,5,5,4,5,5,6,5,Pública
7115,3,3,4,2,4,6,4,5,3,6,4,5,4,Pública
7116,3,NA,5,5,5,5,2,5,5,4,6,6,4,Pública
7117,6,6,6,6,6,6,6,6,6,6,6,6,6,Pública
7118,5,3,5,4,4,5,4,5,5,6,4,4,6,Pública
7119,2,1,2,3,3,5,5,6,4,6,6,6,5,Pública
7120,6,6,NA,5,5,6,4,5,4,6,6,5,5,Pública
7121,5,5,6,5,5,6,6,5,5,5,6,6,6,Pública
7122,6,4,6,6,6,6,5,6,6,6,5,6,5,Pública
7123,6,6,6,6,6,6,4,6,6,6,6,6,4,Pública
7125,3,3,6,5,1,3,2,3,5,4,3,4,6,Pública
7126,1,2,4,4,4,2,4,1,6,5,4,4,1,Pública
7127,3,5,5,2,2,4,3,4,5,5,4,4,3,Pública
7128,4,4,2,2,2,3,1,2,3,2,1,1,2,Pública
7129,1,3,1,5,1,2,1,1,4,2,2,2,1,Pública
7130,6,6,NA,NA,2,6,2,3,6,4,6,1,2,Pública
7131,3,4,4,5,1,4,3,3,5,4,3,2,4,Pública
7132,6,6,4,3,4,6,6,5,6,6,4,6,5,Pública
7133,5,5,3,5,NA,6,4,4,5,NA,4,5,5,Pública
7134,6,6,2,1,1,6,1,4,6,1,1,5,1,Pública
7135,5,6,4,3,6,6,1,1,6,4,1,3,3,Pública
7136,5,6,3,4,6,6,3,5,5,6,6,6,2,Pública
7137,5,NA,5,5,4,5,4,6,6,6,6,6,5,Pública
7138,5,NA,5,3,4,5,4,5,5,6,5,6,3,Pública
7139,5,1,5,5,4,5,2,3,4,5,5,5,5,Pública
7140,6,6,NA,5,NA,6,5,5,5,5,6,6,5,Pública
7141,5,NA,5,4,5,4,4,4,4,6,5,6,6,Pública
7142,3,4,3,2,5,5,1,5,5,5,4,3,3,Pública
7143,5,NA,6,2,4,5,4,3,5,4,4,6,5,Pública
7144,6,6,6,6,6,6,6,6,6,6,6,6,6,Pública
7146,1,1,4,1,2,4,4,4,1,3,3,4,1,Pública
7147,4,4,3,4,3,4,4,4,3,4,4,5,3,Pública
7148,2,1,3,1,3,4,4,2,1,4,4,3,4,Pública
7149,6,6,5,5,6,6,6,6,5,6,6,6,6,Pública
7150,6,6,5,5,6,6,5,6,5,4,6,5,4,Pública
7151,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7153,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7154,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7155,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7156,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7157,5,4,6,6,5,5,5,5,6,5,6,4,4,Privada
7158,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7159,5,6,6,5,6,5,5,6,6,6,6,6,6,Privada
7160,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7161,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7162,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7163,6,6,5,6,5,6,4,5,5,5,6,6,5,Privada
7165,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7167,5,6,6,6,NA,6,6,6,6,6,6,6,6,Privada
7168,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7169,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7170,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7171,5,5,5,6,6,6,5,5,6,6,6,5,6,Privada
7172,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7173,5,5,5,5,5,5,5,5,6,5,6,5,5,Privada
7174,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7175,6,6,5,6,6,6,5,6,5,6,5,6,6,Privada
7176,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7177,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7178,6,6,6,6,6,6,6,6,6,6,5,5,6,Privada
7179,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7180,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7181,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7182,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7183,6,6,6,6,6,6,6,5,6,6,6,6,6,Privada
7184,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7185,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7187,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7188,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7189,6,6,6,6,6,6,6,6,6,6,5,6,5,Privada
7190,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7191,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7192,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7193,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7194,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7195,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7196,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7197,4,6,5,6,5,5,6,6,4,6,6,6,5,Privada
7198,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7199,6,6,5,6,4,5,3,5,6,6,5,6,5,Privada
7200,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7201,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7202,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7203,6,6,6,6,5,6,6,6,6,6,6,6,6,Privada
7204,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7205,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7206,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7207,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7208,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7209,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7210,6,6,6,6,6,6,6,6,6,6,5,6,5,Privada
7211,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7212,6,6,5,6,5,5,5,5,6,5,4,6,5,Privada
7213,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7214,6,NA,6,6,6,6,6,5,5,6,6,5,5,Privada
7215,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7216,5,5,5,5,5,5,5,5,5,5,5,5,5,Privada
7217,5,6,5,6,5,6,5,6,6,6,5,6,6,Privada
7218,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7219,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7220,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7221,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7222,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7223,5,5,6,NA,6,6,6,6,6,6,6,6,6,Privada
7224,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7225,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7226,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7227,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7228,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7229,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7230,4,6,6,6,5,6,5,6,6,6,6,5,6,Privada
7231,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7232,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7233,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7234,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7235,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7236,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7238,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7239,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7240,6,6,6,6,6,6,6,5,6,6,6,5,5,Privada
7241,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7242,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7243,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7244,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7245,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7246,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7247,6,4,5,6,5,5,4,5,6,5,5,6,5,Privada
7248,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7249,5,5,5,5,5,5,5,5,5,5,5,5,5,Privada
7250,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7251,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7252,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7253,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7254,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7255,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7256,5,5,5,5,5,5,5,5,5,4,4,5,5,Privada
7257,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7258,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7259,5,4,6,6,6,5,4,5,6,5,4,5,5,Privada
7261,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7262,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7263,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7264,6,6,6,6,6,6,5,6,6,5,5,6,6,Privada
7265,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7266,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7267,5,5,6,5,5,6,5,5,6,6,6,5,5,Privada
7268,5,5,5,1,5,5,5,5,5,5,5,5,5,Privada
7270,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7272,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7274,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7275,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7276,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7277,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7278,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7279,5,6,5,6,5,5,4,6,6,4,5,4,5,Privada
7280,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7281,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7282,6,6,6,5,5,5,5,5,5,5,5,5,6,Privada
7283,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7284,5,5,NA,4,4,5,3,4,4,4,5,5,4,Privada
7285,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7286,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7287,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7289,5,5,5,5,5,5,5,5,5,5,4,4,5,Privada
7291,3,5,NA,5,5,5,3,6,6,4,5,4,4,Privada
7292,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7293,5,5,4,6,5,5,2,3,6,4,4,2,5,Privada
7294,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7295,6,6,6,6,6,6,5,5,6,5,5,5,5,Privada
7296,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7297,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7298,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7299,1,1,1,1,1,1,1,1,1,6,6,6,6,Privada
7300,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7301,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7302,4,6,4,6,4,5,4,5,6,4,4,5,4,Privada
7303,6,6,5,5,5,6,4,5,6,6,6,5,5,Privada
7305,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7306,6,6,5,5,5,6,2,5,4,5,5,6,6,Privada
7308,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7309,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7310,6,6,6,6,6,6,6,6,6,6,6,6,6,Privada
7311,6,5,5,5,5,6,5,6,5,6,5,6,5,Privada
7312,5,5,5,4,4,5,4,6,6,5,5,6,6,Privada
7313,6,6,6,6,6,6,4,6,6,6,4,5,6,Privada
7314,5,6,6,6,5,6,4,5,6,4,6,5,4,Privada
